id,num_rooms,num_baths,square_meters,orientation,year_built,door,is_furnished,has_pool,neighborhood,num_crimes,has_ac,accepts_pets,num_supermarkets,price
4460,2.0,2.0,155.0,north,2020.0,7º - 2a,True,True,Horta,0.0,False,False,,1411
1243,3.0,2.0,144.0,north,2011.0,10º - 1a,True,False,Gràcia,0.0,False,False,2.0,1284
6946,3.0,2.0,55.0,,2016.0,6º - 3a,False,False,Gràcia,0.0,True,False,,987
5741,3.0,1.0,122.0,,2016.0,3º - 2a,False,True,,10.0,True,False,,1044
5326,4.0,3.0,86.0,west,2005.0,10º - 4a,False,False,Les Cors,0.0,True,False,,1085
548,4.0,2.0,145.0,east,1994.0,8º - 2a,,False,Ciutat Vella,0.0,True,False,,1182
3023,2.0,3.0,151.0,west,1995.0,4º - 3a,True,True,Gràcia,0.0,False,False,,1323
5762,4.0,3.0,123.0,,1987.0,8º - 1a,True,False,Nou Barris,5.0,,False,,1279
4032,3.0,1.0,165.0,north,1996.0,5º - 2a,False,True,Eixample,0.0,True,False,,1257
27,2.0,1.0,142.0,west,1990.0,1º - 3a,True,True,Eixample,0.0,False,False,2.0,1483
4953,1.0,3.0,157.0,,1953.0,10º - 1a,False,False,Sant Andreu,9.0,True,True,3.0,930
5153,1.0,3.0,138.0,west,1972.0,1º - 1a,False,False,Gràcia,5.0,False,False,,1192
2509,4.0,2.0,84.0,west,2007.0,6º - 1a,False,False,Sarrià-Sant Gervasi,0.0,False,True,,1110
1434,4.0,3.0,142.0,south,1978.0,9º - 2a,False,False,Sant Martí,0.0,False,False,2.0,1396
2583,2.0,2.0,114.0,south,2015.0,1º - 1a,True,True,Sant Andreu,10.0,,True,,830
1303,3.0,3.0,106.0,,1966.0,6º - 2a,True,True,Sarrià-Sant Gervasi,0.0,False,False,,931
5813,2.0,3.0,98.0,south,2012.0,6º - 3a,False,True,Eixample,1.0,True,True,,1159
7350,4.0,1.0,136.0,west,1977.0,7º - 2a,True,False,Les Cors,0.0,False,False,,1243
5282,1.0,2.0,122.0,west,1971.0,1º - 1a,True,False,Horta,10.0,False,False,,754
6115,3.0,3.0,73.0,,2017.0,6º - 3a,True,True,Nou Barris,9.0,True,True,,1023
1222,2.0,2.0,57.0,west,1993.0,6º - 2a,False,False,Sant Andreu,2.0,False,False,,816
7436,4.0,3.0,149.0,south,2010.0,1º - 1a,True,False,Gràcia,5.0,False,False,2.0,1341
2549,2.0,3.0,81.0,,2019.0,9º - 2a,False,True,Les Cors,3.0,False,True,,778
751,4.0,3.0,122.0,south,1984.0,9º - 4a,True,True,Sant Andreu,2.0,False,True,,1316
438,4.0,1.0,124.0,south,1990.0,3º - 1a,True,True,Horta,4.0,True,True,,1112
4372,4.0,3.0,156.0,north,1951.0,4º - 3a,True,True,Sant Martí,0.0,False,False,,1253
4449,4.0,3.0,95.0,east,2008.0,1º - 3a,True,True,Sant Andreu,0.0,False,True,,1161
2848,4.0,2.0,73.0,north,1964.0,6º - 1a,False,True,Ciutat Vella,4.0,True,True,2.0,884
1174,3.0,1.0,141.0,east,1994.0,7º - 1a,False,True,Nou Barris,4.0,False,True,,1667
7496,3.0,2.0,106.0,south,2008.0,4º - 4a,False,False,Nou Barris,6.0,True,False,1.0,1246
2700,2.0,,94.0,south,2010.0,6º - 2a,True,True,Sant Martí,1.0,False,False,,953
9889,4.0,2.0,61.0,east,1965.0,1º - 1a,False,True,Sant Andreu,0.0,True,True,,988
9507,2.0,2.0,83.0,west,1981.0,3º - 2a,False,False,Les Cors,0.0,True,True,,994
6396,1.0,1.0,135.0,north,1991.0,7º - 2a,True,True,Sant Andreu,1.0,True,False,,1444
2482,1.0,2.0,55.0,,1975.0,5º - 2a,False,True,Les Cors,0.0,True,True,1.0,841
5457,2.0,,125.0,south,1950.0,9º - 1a,True,False,Sarrià-Sant Gervasi,0.0,True,True,2.0,1087
8445,1.0,1.0,138.0,,2016.0,6º - 2a,False,True,Nou Barris,10.0,False,False,3.0,1036
2707,1.0,2.0,161.0,,1950.0,4º - 2a,False,True,Eixample,1.0,True,False,,1696
4662,3.0,2.0,127.0,north,2015.0,3º - 2a,False,False,Les Cors,3.0,True,True,,1272
327,3.0,2.0,66.0,east,1995.0,1º - 2a,True,False,Les Cors,0.0,True,False,,1048
1040,3.0,3.0,59.0,,1965.0,4º - 3a,True,True,Ciutat Vella,0.0,False,True,,863
2638,2.0,3.0,167.0,east,1998.0,3º - 2a,False,True,,4.0,True,False,,1556
5023,2.0,3.0,143.0,,1968.0,2º - 3a,True,True,Les Cors,8.0,True,False,,1154
2500,4.0,2.0,87.0,north,1965.0,7º - 2a,True,False,Les Cors,0.0,False,True,,1036
1005,1.0,1.0,86.0,south,1967.0,7º - 1a,False,False,Horta,2.0,False,False,,1176
2862,4.0,3.0,111.0,,1964.0,7º - 2a,False,True,Gràcia,1.0,False,True,,1466
3234,4.0,2.0,76.0,south,2009.0,3º - 3a,True,True,Les Cors,0.0,,True,,1059
1871,3.0,1.0,82.0,east,1960.0,9º - 2a,False,False,Les Cors,4.0,False,True,,1093
4246,1.0,3.0,94.0,north,1953.0,4º - 2a,True,True,Sant Martí,2.0,False,True,,939
6928,1.0,1.0,67.0,west,2001.0,5º - 3a,False,False,Eixample,0.0,False,False,,737
8386,3.0,2.0,118.0,,1987.0,6º - 1a,True,True,Sant Andreu,1.0,True,False,2.0,1430
535,3.0,3.0,92.0,north,2004.0,10º - 1a,False,True,Ciutat Vella,0.0,True,False,,913
9828,2.0,1.0,130.0,,1957.0,6º - 3a,True,False,Horta,6.0,False,True,,815
7149,1.0,2.0,159.0,west,1998.0,6º - 2a,False,True,Horta,4.0,False,False,,1155
7366,1.0,3.0,68.0,west,1967.0,5º - 1a,True,False,Eixample,0.0,True,False,,789
586,3.0,3.0,118.0,,2021.0,5º - 3a,False,True,Horta,0.0,True,False,1.0,1237
9915,4.0,2.0,133.0,south,1978.0,5º - 4a,True,False,Sant Andreu,7.0,False,True,,1183
3036,3.0,1.0,81.0,north,2007.0,1º - 1a,False,False,Sant Martí,6.0,True,True,1.0,857
4429,3.0,1.0,67.0,east,1993.0,8º - 1a,False,True,Sants,0.0,True,False,,1029
4090,4.0,3.0,77.0,west,1955.0,,True,False,Sant Martí,5.0,False,True,3.0,1029
1704,3.0,2.0,79.0,,1988.0,4º - 4a,True,True,Gràcia,1.0,True,False,3.0,903
4296,4.0,1.0,170.0,south,2011.0,4º - 1a,True,False,Eixample,0.0,False,False,,1168
5720,2.0,1.0,68.0,,1972.0,10º - 3a,False,True,Gràcia,9.0,True,False,,609
492,1.0,3.0,104.0,east,1982.0,8º - 3a,False,False,Nou Barris,9.0,True,False,,883
6900,4.0,3.0,78.0,east,1989.0,1º - 4a,True,False,Nou Barris,10.0,False,True,,821
4354,4.0,1.0,118.0,,1984.0,10º - 2a,False,False,Nou Barris,10.0,False,False,,982
2837,2.0,1.0,80.0,south,2003.0,3º - 2a,True,True,Sarrià-Sant Gervasi,0.0,True,False,,1019
2267,4.0,3.0,164.0,south,1995.0,4º - 1a,True,True,Ciutat Vella,0.0,False,True,,1678
7719,4.0,1.0,,,1987.0,2º - 1a,True,True,Ciutat Vella,0.0,False,False,,1504
9524,3.0,3.0,128.0,west,1964.0,5º - 1a,False,False,Sant Martí,9.0,True,False,,1022
8023,1.0,2.0,147.0,north,1965.0,4º - 4a,True,True,Les Cors,0.0,False,True,,1522
4708,3.0,3.0,122.0,,2005.0,1º - 4a,True,True,Ciutat Vella,0.0,True,False,,1262
9844,4.0,3.0,164.0,,2019.0,7º - 2a,False,False,Sant Andreu,10.0,False,False,,1333
2901,2.0,2.0,165.0,south,1969.0,8º - 4a,True,True,,6.0,True,True,2.0,1442
9619,1.0,1.0,64.0,west,1965.0,8º - 4a,True,True,Sarrià-Sant Gervasi,0.0,True,,,725
2945,4.0,3.0,77.0,west,2021.0,,False,True,Nou Barris,4.0,False,True,,988
1917,4.0,2.0,70.0,,1964.0,2º - 4a,False,True,Nou Barris,6.0,False,True,,631
3186,2.0,2.0,108.0,east,1964.0,9º - 1a,False,False,Sarrià-Sant Gervasi,0.0,False,False,,957
8627,2.0,2.0,90.0,west,1982.0,2º - 4a,True,True,Sarrià-Sant Gervasi,0.0,False,True,,903
9435,3.0,3.0,,,1969.0,7º - 1a,True,True,Sant Martí,1.0,True,True,,1573
7256,2.0,2.0,158.0,north,1975.0,5º - 1a,False,True,Eixample,0.0,True,True,,1500
4247,3.0,1.0,168.0,west,1990.0,3º - 2a,True,True,Sants,0.0,False,True,,1703
8616,4.0,1.0,165.0,north,1999.0,2º - 2a,True,False,Gràcia,0.0,True,True,,1261
5147,1.0,3.0,133.0,east,2013.0,7º - 1a,False,False,Gràcia,0.0,False,True,,1274
8566,2.0,1.0,136.0,west,1990.0,7º - 1a,True,False,Ciutat Vella,10.0,True,False,,1013
2519,2.0,3.0,83.0,east,2003.0,2º - 3a,False,False,Nou Barris,0.0,True,True,,1147
398,2.0,1.0,130.0,north,1969.0,7º - 4a,True,,Nou Barris,9.0,False,True,,1022
1318,4.0,1.0,124.0,west,1975.0,9º - 4a,False,,Eixample,0.0,False,True,,1123
4561,1.0,2.0,79.0,east,1965.0,8º - 1a,True,,Sarrià-Sant Gervasi,0.0,True,False,,958
122,1.0,1.0,70.0,east,1979.0,10º - 4a,True,False,Les Cors,0.0,True,False,3.0,973
2450,1.0,1.0,151.0,,1965.0,3º - 1a,,True,Sant Martí,2.0,True,,,1196
8856,4.0,3.0,149.0,,1988.0,9º - 4a,True,,Sarrià-Sant Gervasi,0.0,True,True,,1751
8109,4.0,3.0,161.0,,1955.0,8º - 1a,True,False,Sarrià-Sant Gervasi,0.0,True,True,,1485
1567,1.0,2.0,105.0,east,1950.0,8º - 2a,False,True,Eixample,0.0,False,True,,952
1985,2.0,3.0,130.0,,2004.0,4º - 3a,True,False,Sants,0.0,True,False,,1420
4334,1.0,3.0,-77.0,north,1950.0,6º - 3a,True,False,Gràcia,0.0,False,False,,1431
7911,4.0,3.0,86.0,,1968.0,8º - 4a,False,True,Eixample,0.0,False,True,,1024
9287,1.0,1.0,155.0,south,1970.0,7º - 2a,False,True,Ciutat Vella,0.0,True,False,,1374
3919,4.0,1.0,73.0,east,1981.0,2º - 4a,False,False,Sants,0.0,False,False,,551
2174,2.0,3.0,86.0,north,2015.0,9º - 4a,False,False,Les Cors,6.0,False,True,,1035
3284,2.0,3.0,157.0,north,2020.0,10º - 4a,False,False,Sant Martí,4.0,True,True,,1197
8496,2.0,1.0,158.0,north,1955.0,8º - 1a,True,True,Gràcia,0.0,False,False,,1350
8585,3.0,1.0,147.0,east,1975.0,1º - 2a,True,True,Nou Barris,3.0,False,False,2.0,1296
2334,1.0,1.0,128.0,west,2018.0,7º - 1a,True,True,Sarrià-Sant Gervasi,0.0,False,True,,1258
574,2.0,2.0,115.0,,2007.0,5º - 2a,True,False,Sant Andreu,2.0,False,True,,1318
3661,4.0,2.0,130.0,east,2010.0,8º - 2a,False,True,Gràcia,5.0,False,False,,902
9076,1.0,3.0,145.0,,1983.0,3º - 3a,True,False,Sant Martí,0.0,True,True,,1276
982,4.0,1.0,98.0,east,1983.0,6º - 1a,False,True,Sant Martí,7.0,False,True,,1132
9371,4.0,1.0,88.0,south,2021.0,7º - 3a,True,True,Horta,6.0,True,False,3.0,1015
1408,1.0,2.0,118.0,north,1993.0,6º - 4a,False,False,Sant Martí,6.0,True,False,,1154
536,2.0,1.0,65.0,,1963.0,5º - 3a,True,True,Les Cors,0.0,True,True,,861
4316,3.0,1.0,165.0,east,1953.0,6º - 1a,False,True,Nou Barris,0.0,False,True,,1307
4599,2.0,3.0,127.0,east,1970.0,4º - 4a,True,True,Gràcia,0.0,False,True,,1185
8623,3.0,3.0,84.0,south,2014.0,7º - 1a,False,True,Sant Andreu,7.0,False,False,3.0,715
8759,4.0,1.0,160.0,north,1964.0,1º - 4a,True,True,Sants,0.0,True,False,,1131
1435,4.0,2.0,113.0,south,2013.0,6º - 2a,False,True,Sarrià-Sant Gervasi,0.0,True,True,,1062
6995,3.0,3.0,123.0,west,1983.0,4º - 2a,False,False,Sarrià-Sant Gervasi,0.0,True,True,,1396
2580,2.0,1.0,-14.0,north,1968.0,3º - 2a,False,False,Sant Andreu,10.0,True,True,,1074
9404,1.0,3.0,89.0,east,2008.0,9º - 4a,True,False,Sarrià-Sant Gervasi,0.0,True,False,,1271
3270,2.0,3.0,99.0,west,1972.0,5º - 3a,True,True,Sant Andreu,3.0,True,False,,1246
9554,4.0,2.0,114.0,,1971.0,6º - 3a,False,True,Sant Andreu,8.0,False,False,,1086
3839,1.0,2.0,119.0,,1993.0,10º - 1a,True,False,Eixample,9.0,True,True,,1269
1868,1.0,1.0,168.0,west,1990.0,8º - 4a,True,True,Ciutat Vella,0.0,False,True,,1456
1455,1.0,1.0,161.0,north,2000.0,8º - 3a,True,True,Eixample,0.0,True,True,,1471
1787,4.0,1.0,76.0,,1956.0,5º - 4a,,True,Sant Andreu,2.0,False,True,1.0,886
9913,4.0,3.0,71.0,south,1990.0,8º - 4a,True,True,Horta,7.0,True,True,2.0,919
7096,3.0,2.0,128.0,,1999.0,9º - 1a,True,True,Sant Andreu,9.0,False,True,,1183
2522,2.0,1.0,155.0,west,1956.0,2º - 1a,False,True,Gràcia,0.0,False,True,,1182
4440,4.0,3.0,72.0,,2019.0,4º - 2a,True,False,Sant Martí,9.0,True,False,,478
1821,3.0,1.0,118.0,north,1961.0,2º - 3a,True,False,Eixample,0.0,False,False,,1236
5616,2.0,3.0,163.0,west,1958.0,5º - 3a,False,True,Ciutat Vella,0.0,False,False,,1378
2930,4.0,1.0,90.0,west,2003.0,2º - 2a,True,False,Ciutat Vella,10.0,True,False,,469
52,2.0,3.0,136.0,,1989.0,9º - 2a,True,False,Gràcia,0.0,True,False,,1229
4727,1.0,2.0,100.0,east,1975.0,9º - 1a,False,True,Ciutat Vella,2.0,False,True,1.0,924
5717,2.0,2.0,88.0,east,1954.0,6º - 4a,True,False,Sants,0.0,False,True,,879
5466,4.0,1.0,137.0,north,2008.0,5º - 3a,False,True,Sant Andreu,4.0,False,True,,1139
470,4.0,3.0,150.0,,,1º - 2a,True,True,Eixample,0.0,False,True,,1397
2630,3.0,2.0,157.0,east,1951.0,3º - 4a,True,True,Ciutat Vella,5.0,False,True,3.0,1370
6514,1.0,3.0,77.0,west,,7º - 2a,True,True,Horta,1.0,True,False,,1068
7468,3.0,1.0,105.0,east,2014.0,3º - 3a,True,False,Gràcia,0.0,True,False,,957
3946,2.0,1.0,164.0,east,1985.0,2º - 1a,True,False,Sant Andreu,0.0,False,True,,1352
6205,3.0,2.0,167.0,,1993.0,4º - 2a,False,True,Sant Martí,0.0,True,False,,1564
4263,3.0,3.0,60.0,,2001.0,2º - 1a,True,False,Sants,0.0,True,True,,807
1859,3.0,2.0,131.0,,2005.0,5º - 3a,True,True,Gràcia,4.0,False,True,,1327
9533,4.0,2.0,77.0,north,2004.0,3º - 1a,True,False,Les Cors,0.0,True,False,,1032
866,1.0,3.0,146.0,west,2020.0,7º - 2a,,True,Gràcia,4.0,True,False,,1196
6391,2.0,2.0,148.0,north,1987.0,6º - 3a,True,False,Ciutat Vella,10.0,False,True,,773
7213,2.0,1.0,144.0,,2011.0,7º - 3a,True,False,Sarrià-Sant Gervasi,0.0,True,True,2.0,1372
4922,3.0,2.0,62.0,north,1973.0,6º - 1a,True,False,Ciutat Vella,9.0,True,False,,710
8102,3.0,2.0,102.0,,2001.0,7º - 1a,True,True,Sarrià-Sant Gervasi,0.0,False,,,1139
4793,4.0,3.0,94.0,north,2021.0,1º - 1a,True,True,Les Cors,10.0,True,True,2.0,1135
8855,1.0,3.0,50.0,south,2002.0,4º - 1a,False,False,,5.0,False,False,1.0,839
6251,2.0,1.0,133.0,west,1992.0,6º - 1a,False,False,Sant Martí,0.0,False,True,,1551
5937,83.0,2.0,126.0,east,1951.0,1º - 2a,True,True,Les Cors,4.0,True,True,,1201
426,1.0,3.0,58.0,,1981.0,3º - 2a,True,True,Sants,2.0,False,True,,599
189,3.0,1.0,156.0,,2020.0,10º - 1a,False,False,Horta,0.0,True,True,,1549
5630,56.0,1.0,59.0,north,1980.0,2º - 1a,False,False,Horta,1.0,True,True,,581
4360,3.0,3.0,83.0,west,1959.0,1º - 3a,False,False,Sants,2.0,True,False,,1057
229,1.0,3.0,162.0,west,1975.0,5º - 1a,True,False,Sant Martí,0.0,False,True,1.0,1447
7758,3.0,3.0,159.0,east,2011.0,9º - 4a,False,False,Gràcia,0.0,False,False,,1312
7678,2.0,3.0,53.0,west,1994.0,4º - 4a,False,False,Sant Andreu,9.0,True,True,,563
2742,2.0,2.0,-10.0,,2014.0,9º - 1a,True,True,Nou Barris,6.0,False,True,,1457
1042,2.0,3.0,159.0,east,1960.0,4º - 1a,False,False,Nou Barris,1.0,False,False,,1520
4076,1.0,3.0,58.0,west,1970.0,3º - 2a,False,False,Gràcia,0.0,False,True,,781
9141,4.0,3.0,142.0,east,2007.0,5º - 2a,False,False,Horta,0.0,True,True,,1107
6119,2.0,2.0,109.0,south,2014.0,4º - 3a,True,True,Sant Martí,8.0,False,True,2.0,718
6903,2.0,1.0,84.0,south,1983.0,3º - 1a,False,False,Nou Barris,2.0,False,True,,1129
472,4.0,2.0,112.0,south,1952.0,10º - 4a,True,True,Sants,9.0,False,False,,1092
2922,4.0,2.0,90.0,west,1958.0,5º - 1a,False,False,Sant Andreu,0.0,False,False,,896
1906,2.0,3.0,87.0,east,1995.0,8º - 2a,False,False,Nou Barris,9.0,False,False,,978
8877,3.0,2.0,112.0,south,1957.0,8º - 3a,False,False,Sant Andreu,7.0,True,False,,1082
802,2.0,3.0,58.0,north,1990.0,3º - 2a,False,True,Les Cors,0.0,False,True,,801
1488,1.0,1.0,71.0,,2005.0,6º - 4a,True,False,Horta,0.0,False,True,,1117
8442,1.0,1.0,161.0,,2002.0,10º - 3a,False,False,Sant Andreu,0.0,True,True,,1258
228,2.0,2.0,158.0,west,1951.0,1º - 3a,True,False,Les Cors,0.0,False,False,,1192
7891,1.0,1.0,136.0,south,1993.0,8º - 3a,True,False,Nou Barris,7.0,True,False,,1199
1129,2.0,3.0,166.0,east,1993.0,1º - 2a,True,False,Horta,2.0,True,False,2.0,1424
5071,1.0,2.0,67.0,north,1956.0,5º - 3a,True,True,Sants,0.0,False,True,1.0,608
9167,3.0,1.0,106.0,west,2010.0,10º - 2a,True,False,Nou Barris,3.0,True,False,,1114
2209,2.0,1.0,167.0,south,,,False,True,Sants,4.0,False,False,,1290
7994,3.0,2.0,133.0,west,,9º - 1a,False,False,Ciutat Vella,5.0,False,False,3.0,1125
9843,4.0,1.0,170.0,,1955.0,4º - 4a,True,True,Sarrià-Sant Gervasi,0.0,False,False,,1312
6560,3.0,2.0,95.0,north,1993.0,5º - 2a,True,True,Sant Andreu,9.0,False,True,,662
9922,2.0,2.0,136.0,west,2019.0,8º - 2a,False,False,Sants,0.0,False,True,,1336
3154,1.0,3.0,105.0,north,2000.0,7º - 4a,False,False,Gràcia,0.0,,True,,1107
4442,1.0,2.0,60.0,north,1999.0,10º - 2a,True,False,Sant Andreu,9.0,False,True,,448
7506,4.0,1.0,161.0,west,1961.0,2º - 2a,False,False,Horta,0.0,False,False,,1369
8958,2.0,2.0,117.0,,1978.0,4º - 1a,False,True,Horta,0.0,True,True,,851
6216,3.0,1.0,85.0,,1978.0,9º - 1a,,True,Horta,9.0,True,False,,953
9599,4.0,3.0,111.0,north,2005.0,6º - 4a,True,False,Ciutat Vella,0.0,False,True,,1364
2145,1.0,3.0,165.0,east,2005.0,5º - 4a,True,False,Ciutat Vella,9.0,True,True,,1191
7412,4.0,2.0,114.0,east,1962.0,6º - 1a,False,True,Gràcia,0.0,True,False,,1254
8930,3.0,1.0,100.0,north,,3º - 4a,False,True,Horta,0.0,True,True,,980
2375,2.0,1.0,55.0,,1982.0,2º - 3a,False,False,Sarrià-Sant Gervasi,0.0,True,False,2.0,735
2578,1.0,3.0,93.0,,2016.0,8º - 1a,True,False,Ciutat Vella,0.0,False,True,,961
1633,4.0,1.0,96.0,,1960.0,10º - 2a,False,True,Nou Barris,4.0,False,True,3.0,1094
4833,4.0,1.0,104.0,south,1968.0,10º - 2a,True,False,Les Cors,0.0,False,True,2.0,1263
2299,3.0,1.0,163.0,west,1978.0,1º - 3a,True,False,,0.0,False,False,,1536
5034,2.0,3.0,-78.0,north,2013.0,8º - 4a,True,False,Sant Andreu,4.0,True,,,1292
157,3.0,2.0,53.0,,1979.0,5º - 1a,False,False,Eixample,0.0,True,False,,1104
8047,1.0,2.0,141.0,,1966.0,,True,True,Ciutat Vella,0.0,False,False,,1469
6707,4.0,1.0,165.0,,2021.0,7º - 3a,False,False,Sarrià-Sant Gervasi,0.0,False,False,,1587
3350,3.0,3.0,122.0,south,1994.0,2º - 3a,True,False,Sant Martí,2.0,True,True,,1402
2880,4.0,3.0,156.0,,2021.0,2º - 3a,False,False,Nou Barris,9.0,False,True,,1251
3414,4.0,1.0,152.0,west,1976.0,9º - 4a,True,True,Sants,7.0,False,True,3.0,1516
7769,4.0,2.0,103.0,east,1976.0,10º - 4a,True,False,Gràcia,0.0,True,True,,1018
4190,4.0,1.0,80.0,north,1955.0,4º - 2a,False,False,Les Cors,5.0,True,True,,698
9611,1.0,3.0,167.0,,2010.0,9º - 2a,True,True,Eixample,0.0,True,False,,1325
9735,3.0,2.0,67.0,west,1989.0,9º - 3a,True,True,Sarrià-Sant Gervasi,0.0,False,True,,703
7252,4.0,3.0,101.0,north,1977.0,4º - 1a,False,True,Sant Andreu,7.0,True,True,,1063
7614,4.0,2.0,129.0,,2007.0,1º - 4a,True,False,Horta,4.0,False,False,,907
6920,2.0,1.0,56.0,,2011.0,2º - 4a,False,True,Nou Barris,1.0,True,False,,861
9682,3.0,2.0,147.0,west,1993.0,9º - 2a,False,True,Gràcia,0.0,True,False,,1653
9672,3.0,3.0,97.0,north,1958.0,6º - 2a,False,,Gràcia,0.0,True,False,,844
4795,1.0,2.0,137.0,west,,10º - 3a,True,False,Sants,1.0,True,True,,1584
5655,3.0,2.0,92.0,west,1954.0,10º - 3a,False,False,Les Cors,0.0,True,False,,1357
2496,4.0,2.0,103.0,,2008.0,6º - 3a,True,True,Les Cors,0.0,False,False,,1062
7305,2.0,1.0,154.0,west,2019.0,4º - 3a,False,False,Horta,0.0,False,False,,1610
2373,4.0,1.0,156.0,north,1977.0,6º - 1a,False,True,Sant Andreu,5.0,False,False,2.0,1234
4092,3.0,1.0,149.0,north,1967.0,4º - 3a,False,True,Sants,0.0,False,True,,1130
9472,4.0,1.0,149.0,north,1950.0,4º - 1a,True,True,Horta,0.0,False,False,,1420
3462,1.0,2.0,70.0,north,1981.0,10º - 3a,False,True,Sant Andreu,1.0,False,True,,1128
7007,4.0,2.0,130.0,east,1959.0,9º - 1a,False,True,Gràcia,0.0,False,True,1.0,1041
5392,2.0,3.0,54.0,,2015.0,5º - 1a,True,,Sarrià-Sant Gervasi,0.0,True,True,,734
7173,4.0,2.0,66.0,west,2020.0,,True,True,Eixample,8.0,False,True,,858
5697,4.0,1.0,88.0,west,1994.0,10º - 4a,True,True,Sants,3.0,False,False,3.0,1205
5665,2.0,1.0,148.0,east,1974.0,2º - 4a,True,False,Sant Andreu,1.0,True,True,,1327
4504,1.0,2.0,111.0,south,1964.0,2º - 4a,True,True,Sant Martí,7.0,False,False,,957
2551,4.0,1.0,116.0,north,2009.0,,True,True,Eixample,0.0,False,True,,1441
4716,3.0,3.0,162.0,,1987.0,9º - 1a,False,False,Sants,0.0,True,True,,1235
848,2.0,1.0,56.0,,1966.0,6º - 4a,True,False,Eixample,0.0,True,True,,812
3345,2.0,2.0,89.0,east,2018.0,10º - 2a,True,False,Gràcia,2.0,True,False,2.0,758
939,2.0,3.0,163.0,,2021.0,7º - 4a,False,True,Ciutat Vella,4.0,True,False,,1647
4826,2.0,1.0,69.0,north,1983.0,7º - 2a,False,True,Sarrià-Sant Gervasi,0.0,True,False,,878
9694,1.0,1.0,155.0,south,1993.0,6º - 1a,False,True,Sants,3.0,True,False,,1183
8864,1.0,2.0,115.0,west,1952.0,4º - 1a,False,True,Gràcia,,True,True,,1256
8611,2.0,2.0,56.0,east,2015.0,9º - 3a,False,True,Sant Andreu,4.0,False,True,3.0,972
5355,1.0,1.0,65.0,west,1984.0,8º - 3a,False,False,Les Cors,0.0,False,True,,863
5478,4.0,2.0,105.0,west,2008.0,7º - 1a,True,False,Sant Martí,9.0,True,,,1313
9724,3.0,2.0,73.0,north,1961.0,9º - 2a,False,False,Sants,0.0,True,True,,1118
757,2.0,1.0,61.0,east,2019.0,3º - 3a,False,True,Ciutat Vella,0.0,True,True,,662
4751,3.0,1.0,143.0,,1995.0,4º - 1a,True,True,Ciutat Vella,9.0,True,False,,1174
2645,1.0,1.0,154.0,north,1965.0,7º - 3a,False,False,Sarrià-Sant Gervasi,0.0,True,True,,1622
4163,1.0,2.0,108.0,north,2000.0,3º - 1a,True,True,,7.0,False,True,,705
8649,1.0,2.0,119.0,north,1959.0,8º - 1a,False,False,Sant Martí,2.0,True,False,,1151
3166,1.0,3.0,90.0,east,1963.0,4º - 1a,False,False,Eixample,0.0,True,True,1.0,1037
6498,1.0,2.0,120.0,north,1979.0,9º - 3a,True,True,Gràcia,0.0,True,True,,1214
5988,4.0,2.0,51.0,east,1972.0,4º - 3a,False,True,Sant Martí,5.0,False,True,,535
3874,4.0,3.0,108.0,south,1958.0,8º - 1a,False,False,Nou Barris,1.0,True,False,,1306
7752,2.0,1.0,149.0,west,1969.0,1º - 1a,True,True,Ciutat Vella,6.0,True,False,,920
6524,3.0,2.0,116.0,east,1980.0,9º - 2a,True,False,Gràcia,0.0,True,True,,1249
3419,4.0,2.0,74.0,,1963.0,6º - 4a,False,False,Ciutat Vella,5.0,True,False,,1119
9905,2.0,1.0,120.0,,1989.0,8º - 3a,,False,Horta,0.0,False,False,,1380
2062,2.0,1.0,66.0,east,2019.0,3º - 3a,False,False,Les Cors,0.0,True,True,2.0,1206
550,3.0,1.0,115.0,,2015.0,10º - 1a,False,False,Ciutat Vella,0.0,False,False,2.0,1264
4454,2.0,3.0,132.0,west,2007.0,9º - 4a,False,False,Ciutat Vella,9.0,True,False,,1002
2813,1.0,3.0,163.0,south,1960.0,2º - 3a,False,True,Sant Andreu,0.0,False,True,1.0,1117
8778,3.0,3.0,83.0,east,1985.0,10º - 1a,True,True,,6.0,False,True,3.0,790
8996,4.0,3.0,153.0,west,1976.0,1º - 1a,False,False,Nou Barris,10.0,True,True,1.0,913
2550,3.0,1.0,102.0,east,1983.0,2º - 3a,False,True,Gràcia,0.0,False,True,,1150
6070,4.0,2.0,82.0,north,1991.0,7º - 4a,False,False,Sant Andreu,8.0,False,True,,792
3170,4.0,3.0,107.0,,1965.0,8º - 4a,False,False,Sarrià-Sant Gervasi,0.0,False,,,1167
7055,2.0,2.0,105.0,,2020.0,3º - 4a,,False,Nou Barris,3.0,True,True,3.0,1019
4829,3.0,1.0,105.0,north,1977.0,5º - 3a,False,True,Horta,4.0,True,True,,1013
9571,2.0,3.0,157.0,,2005.0,6º - 4a,False,True,Ciutat Vella,6.0,True,False,,1332
1260,3.0,2.0,146.0,,1995.0,3º - 3a,False,False,Eixample,0.0,True,False,,1588
8713,4.0,1.0,150.0,south,1966.0,1º - 4a,True,True,Horta,0.0,False,False,,1437
3662,2.0,3.0,132.0,south,2015.0,3º - 1a,False,True,Gràcia,0.0,False,False,,1104
7923,2.0,1.0,159.0,west,2016.0,2º - 4a,True,False,Sant Andreu,6.0,False,False,,1325
1025,4.0,1.0,51.0,north,1970.0,4º - 2a,False,True,Ciutat Vella,0.0,False,False,,824
